IT8.7/1
ORIGINATOR	"Wolf Faust"
DESCRIPTOR	"Velvia 100, 100F, Astia 100F, Provia 400X and Sensia 100 (Emul. 687 or higher), Type 3, L* a* b* (light D50, viewing angle 2)"
MANUFACTURER	"Wolf Faust - http://www.coloraid.de"
CREATED	"May 04, 2013"
DIFFUSE_GEOMETRY	"opal"
SERIAL	"N130501 Batch Average Data"
MATERIAL	"Fujichrome Velvia 100(F) + Provia 400X + Sensia 100 + Astia 100F (N3)"
Note: XYZ/Lab/LCh data was calculated from the spectral data below and may differ from mean XYZ/Lab/LCh data provided elsewhere.
ID	Name	X	Y	Z	L	a	b	C	h	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm	750nm	760nm	770nm	780nm
275	GS10 	 12.30	 13.23	 11.00	 43.11	 -3.06	 -0.25	  3.07	 184.69	0.00455339	0.00917504	0.05275426	0.10918430	0.11743550	0.10737056	0.10035312	0.10288427	0.11857620	0.14997267	0.19340776	0.22792664	0.23066628	0.20496265	0.17034155	0.13774856	0.11137123	0.09389926	0.08792925	0.09518505	0.11476194	0.13820400	0.15209369	0.15162679	0.14309654	0.13204019	0.12262453	0.11897239	0.12399839	0.14258819	0.18129184	0.24469801	0.33207986	0.43225399	0.53253275	0.62215842	0.69809014	0.75763255	0.80482632	0.83980621	0.86918971
276	GS11 	  9.92	 10.61	  8.85	 38.92	 -2.48	 -0.31	  2.50	 187.23	0.00394621	0.00777162	0.04487754	0.09081988	0.09506465	0.08472815	0.07798744	0.07988513	0.09338288	0.12120111	0.16072721	0.19263245	0.19482813	0.17027851	0.13807347	0.10898787	0.08626958	0.07148088	0.06656299	0.07310830	0.09067723	0.11206477	0.12506456	0.12511507	0.11783750	0.10826814	0.09993497	0.09647467	0.10064328	0.11717172	0.15257875	0.21232630	0.29744045	0.39817919	0.50165991	0.59598347	0.67683587	0.74105806	0.79219625	0.83040864	0.86234230
277	GS12 	  7.96	  8.47	  6.94	 34.94	 -1.86	  0.22	  1.87	 173.37	0.00309281	0.00649963	0.03742633	0.07381031	0.07476444	0.06468588	0.05847435	0.05988006	0.07119634	0.09538789	0.13077159	0.16010465	0.16236216	0.13984651	0.11075454	0.08544331	0.06626668	0.05399874	0.05002955	0.05581612	0.07132908	0.09056627	0.10267708	0.10320812	0.09713413	0.08890792	0.08164397	0.07839934	0.08188066	0.09648022	0.12864856	0.18456477	0.26672338	0.36701575	0.47255525	0.57080273	0.65621734	0.72491199	0.77973859	0.82095241	0.85524001
278	GS13 	  6.32	  6.82	  5.71	 31.40	 -2.76	 -0.40	  2.79	 188.16	0.00275295	0.00565756	0.03217863	0.06233333	0.06164389	0.05217034	0.04664810	0.04776915	0.05751044	0.07877089	0.11068930	0.13745917	0.13929877	0.11823373	0.09162765	0.06922399	0.05263228	0.04211080	0.03865014	0.04341149	0.05641843	0.07248265	0.08217791	0.08195103	0.07639040	0.06915807	0.06284643	0.05990138	0.06261601	0.07485016	0.10286026	0.15359689	0.23127466	0.32999113	0.43731645	0.53990043	0.63057656	0.70444673	0.76408361	0.80922287	0.84651841
279	GS14 	  4.75	  5.13	  4.26	 27.09	 -2.50	 -0.16	  2.50	 183.58	0.00236971	0.00450910	0.02554975	0.04825001	0.04603014	0.03764156	0.03290839	0.03368350	0.04139849	0.05879565	0.08589894	0.10927686	0.11092833	0.09245781	0.06964283	0.05111978	0.03790858	0.02969787	0.02709001	0.03091548	0.04151765	0.05487021	0.06312756	0.06309178	0.05858408	0.05268418	0.04743212	0.04483081	0.04694604	0.05710447	0.08117440	0.12641179	0.19871710	0.29459554	0.40245194	0.50843448	0.60398701	0.68309345	0.74729334	0.79631861	0.83674794
280	GS15 	  3.53	  3.82	  3.21	 23.06	 -2.36	 -0.43	  2.40	 190.44	0.00209705	0.00368530	0.02069214	0.03776982	0.03482527	0.02758044	0.02370350	0.02423999	0.03029550	0.04440478	0.06707913	0.08696587	0.08810921	0.07186186	0.05246286	0.03738433	0.02704481	0.02073380	0.01874400	0.02177906	0.03015230	0.04097771	0.04772140	0.04768329	0.04404820	0.03936762	0.03512514	0.03293753	0.03449671	0.04269855	0.06288816	0.10252371	0.16887984	0.26085081	0.36822240	0.47682253	0.57674981	0.66089496	0.72980441	0.78304622	0.82677143
281	GS16 	  2.54	  2.81	  2.39	 19.26	 -3.17	 -0.65	  3.24	 191.60	0.00153069	0.00299562	0.01647366	0.02917357	0.02588883	0.01980126	0.01670166	0.01709713	0.02176708	0.03300976	0.05173148	0.06863327	0.06972751	0.05590592	0.03969176	0.02750762	0.01941456	0.01453357	0.01298141	0.01522201	0.02158483	0.02981425	0.03474687	0.03439254	0.03141730	0.02769077	0.02441533	0.02264742	0.02377820	0.03002110	0.04618194	0.07950928	0.13859350	0.22496008	0.33042525	0.44105839	0.54542953	0.63493335	0.70918930	0.76714424	0.81473455
282	GS17 	  1.78	  1.94	  1.66	 15.17	 -2.28	 -0.64	  2.37	 195.72	0.00145090	0.00250331	0.01242548	0.02123404	0.01804259	0.01326908	0.01091039	0.01111442	0.01449302	0.02284956	0.03724287	0.05057010	0.05122610	0.03999713	0.02733918	0.01826224	0.01248199	0.00911930	0.00809921	0.00972346	0.01446391	0.02076222	0.02479453	0.02474690	0.02262329	0.01985512	0.01738568	0.01605139	0.01687310	0.02174047	0.03478639	0.06298756	0.11553859	0.19626410	0.29904212	0.41039115	0.51781897	0.61159604	0.69040239	0.75240130	0.80350905
283	GS18 	  1.21	  1.34	  1.12	 11.56	 -2.57	 -0.19	  2.58	 184.25	0.00111948	0.00180653	0.00923010	0.01491977	0.01202574	0.00843975	0.00673796	0.00687963	0.00921316	0.01527521	0.02621468	0.03690081	0.03776726	0.02902468	0.01924259	0.01245633	0.00829565	0.00592568	0.00517949	0.00633054	0.00973137	0.01427351	0.01714339	0.01704033	0.01549033	0.01348781	0.01161137	0.01060151	0.01117594	0.01478094	0.02480159	0.04764998	0.09296098	0.16671428	0.26540569	0.37653808	0.48697916	0.58541111	0.66928701	0.73586046	0.79109688
284	GS19 	  0.77	  0.85	  0.70	  7.69	 -1.88	 -0.05	  1.88	 181.49	0.00110837	0.00142653	0.00646692	0.00992539	0.00755774	0.00499229	0.00386734	0.00395726	0.00545621	0.00950160	0.01718554	0.02495647	0.02564367	0.01916878	0.01218412	0.00757569	0.00486073	0.00335628	0.00291790	0.00367073	0.00591803	0.00906950	0.01113786	0.01111948	0.01010137	0.00870928	0.00746401	0.00675075	0.00715694	0.00974107	0.01725353	0.03531428	0.07351695	0.13980217	0.23324656	0.34311649	0.45559673	0.55804789	0.64669078	0.71791348	0.77715279
285	GS20 	  0.42	  0.48	  0.42	  4.35	 -1.76	 -0.46	  1.82	 194.56	0.00085975	0.00102898	0.00440266	0.00630596	0.00451118	0.00284573	0.00211360	0.00213338	0.00304416	0.00559845	0.01069896	0.01601962	0.01637414	0.01185801	0.00719652	0.00422888	0.00259922	0.00171622	0.00143549	0.00186288	0.00313557	0.00487824	0.00595525	0.00587151	0.00527287	0.00444041	0.00372356	0.00337063	0.00357390	0.00504624	0.00976430	0.02210958	0.05096338	0.10624593	0.19091610	0.29715422	0.41123206	0.51875152	0.61384281	0.69163222	0.75670161
286	GS21 	  0.27	  0.30	  0.27	  2.69	 -0.59	 -0.52	  0.79	 220.96	0.00104866	0.00096158	0.00323528	0.00446811	0.00304920	0.00181520	0.00132218	0.00129869	0.00188921	0.00360468	0.00711464	0.01071444	0.01075631	0.00741673	0.00423996	0.00235164	0.00139888	0.00087536	0.00073637	0.00099901	0.00182475	0.00301213	0.00383204	0.00383805	0.00350349	0.00294749	0.00249564	0.00222807	0.00241506	0.00344148	0.00700227	0.01684929	0.04131554	0.09082221	0.17031508	0.27378252	0.38791304	0.49765656	0.59588099	0.67706405	0.74521393
287	GS22 	  0.15	  0.17	  0.16	  1.53	 -0.37	 -0.38	  0.53	 226.19	0.00082356	0.00067013	0.00219392	0.00283629	0.00184786	0.00101909	0.00069310	0.00068245	0.00103255	0.00211074	0.00430020	0.00667375	0.00664787	0.00437936	0.00238489	0.00128304	0.00073447	0.00045331	0.00039042	0.00053550	0.00098582	0.00163158	0.00209271	0.00208383	0.00191381	0.00156885	0.00131054	0.00119550	0.00129798	0.00185464	0.00411520	0.01087785	0.02933909	0.07043618	0.14176475	0.24051241	0.35412576	0.46679165	0.56969581	0.65605507	0.72873581
288	GS23 	  0.07	  0.05	  0.06	  0.47	  0.59	 -0.29	  0.65	 333.69	0.00096766	0.00057937	0.00114376	0.00143720	0.00085951	0.00045596	0.00030035	0.00031332	0.00044772	0.00079892	0.00150341	0.00212097	0.00179999	0.00097485	0.00047697	0.00022525	0.00014325	0.00010043	0.00011230	0.00016472	0.00029454	0.00051405	0.00072564	0.00081844	0.00083709	0.00069789	0.00059972	0.00054408	0.00058226	0.00085493	0.00209420	0.00611813	0.01866840	0.05044621	0.11157795	0.20338804	0.31539416	0.43118941	0.53971603	0.63263239	0.71122311
