IT8.7/1
ORIGINATOR	"Wolf Faust"
DESCRIPTOR	"Ektachrome, Type 3, L* a* b* (light D50, viewing angle 2)"
MANUFACTURER	"Wolf Faust - http://www.coloraid.de"
CREATED	"November 16, 2013"
DIFFUSE_GEOMETRY	"opal"
SERIAL	"E131102 Batch Average Data"
MATERIAL	"For Kodak Ektachrome Product Family (K3)"
Note: XYZ/Lab/LCh data was calculated from the spectral data below and may differ from mean XYZ/Lab/LCh data provided elsewhere.
ID	Name	X	Y	Z	L	a	b	C	h	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm	750nm	760nm	770nm	780nm
275	GS10 	 14.46	 15.02	 12.11	 45.66	 -0.16	  0.83	  0.85	 100.59	0.00808807	0.02077567	0.07151496	0.12746612	0.13573493	0.12393872	0.11857959	0.12471471	0.13985569	0.16323102	0.19079060	0.21177685	0.21438239	0.19967404	0.17649153	0.15074320	0.13008937	0.11815344	0.11468909	0.12029632	0.13663415	0.16021442	0.17781762	0.18089137	0.17239965	0.15925659	0.14706335	0.13887815	0.13635373	0.14035180	0.15182474	0.17183766	0.20153965	0.24177612	0.29293627	0.35502831	0.42585032	0.50118663	0.57690001	0.64909216	0.71561924
276	GS11 	 11.75	 12.30	  9.92	 41.68	 -0.74	  0.75	  1.06	 134.60	0.00712298	0.01780845	0.06091348	0.10677962	0.11144022	0.09982296	0.09463463	0.09980038	0.11327306	0.13457495	0.16023740	0.18020900	0.18313672	0.16949943	0.14771581	0.12399419	0.10532717	0.09467160	0.09152797	0.09630587	0.11046773	0.13094594	0.14624961	0.14860747	0.14065842	0.12877362	0.11797704	0.11087767	0.10885097	0.11260984	0.12310368	0.14162182	0.16947222	0.20782231	0.25762213	0.31921308	0.39079995	0.46832816	0.54737087	0.62367926	0.69455352
277	GS12 	  9.40	  9.82	  7.95	 37.51	 -0.57	  0.58	  0.81	 134.46	0.00585973	0.01535962	0.05141950	0.08817169	0.08978409	0.07871434	0.07378627	0.07808465	0.08973913	0.10859456	0.13168045	0.14993010	0.15257565	0.13982888	0.11967126	0.09837455	0.08211530	0.07299360	0.07037143	0.07458988	0.08695766	0.10496817	0.11874569	0.12113506	0.11432610	0.10398139	0.09464739	0.08864535	0.08709270	0.09061735	0.10020040	0.11710607	0.14288943	0.17911666	0.22708053	0.28761132	0.35933768	0.43826661	0.51991421	0.59970596	0.67441626
278	GS13 	  7.40	  7.76	  6.36	 33.48	 -0.81	  0.19	  0.83	 166.97	0.00492667	0.01291396	0.04311250	0.07247597	0.07220028	0.06191924	0.05741760	0.06099588	0.07095689	0.08744909	0.10799566	0.12439298	0.12677361	0.11504719	0.09658186	0.07765450	0.06361778	0.05589229	0.05366659	0.05718519	0.06756444	0.08286896	0.09463520	0.09666524	0.09071544	0.08185321	0.07392235	0.06887947	0.06772931	0.07087471	0.07936710	0.09445950	0.11791234	0.15150011	0.19695211	0.25571337	0.32682487	0.40669094	0.49071508	0.57390520	0.65263609
279	GS14 	  5.70	  5.99	  4.90	 29.39	 -0.80	  0.20	  0.82	 165.89	0.00419398	0.01084792	0.03513579	0.05768086	0.05582307	0.04662926	0.04271860	0.04554963	0.05382683	0.06784079	0.08570421	0.10023840	0.10247682	0.09205574	0.07581002	0.05957497	0.04781270	0.04145945	0.03967761	0.04262130	0.05123917	0.06408904	0.07416016	0.07600698	0.07107457	0.06364741	0.05709955	0.05300444	0.05215580	0.05498498	0.06237580	0.07561704	0.09658204	0.12728387	0.16994441	0.22642448	0.29629422	0.37631021	0.46204437	0.54818258	0.63048651
280	GS15 	  4.37	  4.61	  3.75	 25.58	 -1.00	  0.33	  1.05	 161.81	0.00354861	0.00885332	0.02830149	0.04545972	0.04275454	0.03474340	0.03141615	0.03363644	0.04036083	0.05214147	0.06747207	0.08032809	0.08257894	0.07353422	0.05942537	0.04565927	0.03592383	0.03076151	0.02934781	0.03170496	0.03871025	0.04925127	0.05769718	0.05925492	0.05509582	0.04894794	0.04356370	0.04026507	0.03971014	0.04216553	0.04845712	0.05994603	0.07840181	0.10612653	0.14564817	0.19928031	0.26740707	0.34718925	0.43405964	0.52268108	0.60833245
281	GS16 	  3.21	  3.41	  2.82	 21.63	 -1.39	 -0.02	  1.39	 181.01	0.00285435	0.00724706	0.02265197	0.03536738	0.03224193	0.02543087	0.02267995	0.02443371	0.02986617	0.03951064	0.05229103	0.06317524	0.06507454	0.05726582	0.04523971	0.03383797	0.02599300	0.02190838	0.02076638	0.02255561	0.02797317	0.03625106	0.04292403	0.04411812	0.04070262	0.03581877	0.03160512	0.02899033	0.02863326	0.03065071	0.03582662	0.04539119	0.06113171	0.08538356	0.12107490	0.17112163	0.23660718	0.31511830	0.40273329	0.49379164	0.58309879
282	GS17 	  2.29	  2.40	  1.97	 17.44	 -0.50	  0.06	  0.51	 172.91	0.00236323	0.00594401	0.01730912	0.02591979	0.02271583	0.01729448	0.01511816	0.01633080	0.02036027	0.02773404	0.03776474	0.04644371	0.04789022	0.04146283	0.03177761	0.02298249	0.01721327	0.01428227	0.01351891	0.01492846	0.01912602	0.02571429	0.03126083	0.03261264	0.03018911	0.02649515	0.02325207	0.02125709	0.02106136	0.02276843	0.02703123	0.03508013	0.04851569	0.06979487	0.10204528	0.14860214	0.21113527	0.28817004	0.37580304	0.46850556	0.56048500
283	GS18 	  1.56	  1.65	  1.38	 13.52	 -0.81	 -0.29	  0.86	 199.44	0.00224720	0.00467041	0.01298854	0.01890340	0.01600766	0.01174580	0.01015078	0.01102700	0.01398852	0.01956001	0.02732345	0.03420813	0.03531593	0.03012907	0.02245363	0.01573578	0.01141190	0.00932184	0.00876409	0.00975071	0.01274304	0.01748707	0.02161524	0.02260525	0.02075578	0.01804027	0.01571767	0.01426679	0.01415697	0.01545472	0.01869764	0.02493220	0.03579493	0.05350373	0.08146253	0.12339547	0.18184188	0.25612632	0.34310738	0.43723783	0.53218759
284	GS19 	  1.04	  1.10	  0.93	  9.81	 -0.60	 -0.31	  0.67	 207.37	0.00186403	0.00352034	0.00937442	0.01324806	0.01073283	0.00761042	0.00645312	0.00706887	0.00913379	0.01317130	0.01889432	0.02409705	0.02496290	0.02100209	0.01517713	0.01027960	0.00723892	0.00578404	0.00544361	0.00612875	0.00823544	0.01167547	0.01473604	0.01553810	0.01423173	0.01232634	0.01061725	0.00959141	0.00958137	0.01057313	0.01302362	0.01788207	0.02650517	0.04121872	0.06528586	0.10281025	0.15704280	0.22815361	0.31373449	0.40853870	0.50579781
285	GS20 	  0.57	  0.61	  0.53	  5.49	 -0.45	 -0.54	  0.70	 230.30	0.00150298	0.00257190	0.00607195	0.00814097	0.00623092	0.00411799	0.00340350	0.00378347	0.00505392	0.00761834	0.01124696	0.01464841	0.01510621	0.01238229	0.00856370	0.00551924	0.00372436	0.00291000	0.00267660	0.00306157	0.00426879	0.00632157	0.00826597	0.00884065	0.00803848	0.00684985	0.00580379	0.00514767	0.00520182	0.00585536	0.00746291	0.01071434	0.01670638	0.02747736	0.04626123	0.07736161	0.12498715	0.19065347	0.27306434	0.36764862	0.46750733
286	GS21 	  0.41	  0.44	  0.36	  3.98	 -0.68	  0.01	  0.68	 179.07	0.00140950	0.00209404	0.00449551	0.00558090	0.00408436	0.00265872	0.00220609	0.00242894	0.00331341	0.00517960	0.00789557	0.01067693	0.01127707	0.00933641	0.00639233	0.00407713	0.00269357	0.00205158	0.00188933	0.00216101	0.00303620	0.00457184	0.00598888	0.00634316	0.00567935	0.00481808	0.00409252	0.00360222	0.00359896	0.00405061	0.00526348	0.00780474	0.01256045	0.02139379	0.03735037	0.06480721	0.10831334	0.17016451	0.24992878	0.34360812	0.44407441
287	GS22 	  0.19	  0.19	  0.16	  1.71	  0.14	 -0.15	  0.20	 314.26	0.00121321	0.00138187	0.00246566	0.00283635	0.00190195	0.00112636	0.00094389	0.00108188	0.00148833	0.00236556	0.00360675	0.00492813	0.00510555	0.00403546	0.00258143	0.00156801	0.00099914	0.00077398	0.00071244	0.00081587	0.00118910	0.00191593	0.00273984	0.00302426	0.00276175	0.00237909	0.00205340	0.00180896	0.00182643	0.00208807	0.00274324	0.00424582	0.00725276	0.01315155	0.02455848	0.04574896	0.08187118	0.13653402	0.21106754	0.30251236	0.40415150
288	GS23 	  0.07	  0.07	  0.07	  0.65	 -0.17	 -0.21	  0.27	 230.51	0.00102983	0.00091611	0.00118660	0.00126041	0.00081583	0.00050880	0.00043936	0.00049002	0.00065279	0.00103965	0.00150620	0.00202679	0.00209690	0.00163353	0.00103594	0.00066433	0.00043225	0.00035125	0.00032181	0.00035197	0.00045009	0.00066246	0.00091619	0.00093966	0.00080799	0.00077316	0.00069624	0.00054557	0.00063009	0.00066476	0.00082720	0.00131613	0.00233472	0.00462370	0.00982018	0.02121007	0.04397316	0.08356083	0.14461436	0.22735764	0.32704057
